1,Buck Rogers: Battle for the 25th Century Game
1,Aerodrome
0,Barbarossa
1,Battle Cry
0,Bus
1,Chez Geek
1,La Città
2,The Princes of Florence
1,7 Safari
1,Laguna
0,Der weiße Lotus
1,Metro
0,Flußpiraten
1,Silberzwerg
1,Doolittle & Waite
1,Die Seidenstraße
0,Port Royal
0,Wongar
3,Quartier Latin
1,Rage
1,Maestro
1,Terrain Game
0,Papua
1,Battle Cattle
0,Grand Prix
0,Devil Take the Hindmost
0,Das Kollier
1,Illuminati: Y2K
3,Parts Unknown
1,Protzen
1,Field of Fire
1,Tile Chess
0,Kampf um Rom
1,The El Grande Expansions
1,Kardinal
1,Up Front
1,Sumera
1,Wiz-War
1,Mille Bornes
3,Spades
1,Favoriten
0,Sleuth
0,Escape from Elba
1,Trolley Car
1,El Grande: Grandissimo
1,Stack 21
0,Die Weinhändler
1,Take Two
3,Animal Poker
0,Putsch
3,Verrat!
1,Banana Republic
1,Pico 2
0,Honor of the Samurai
1,Siesta
1,Ferkelei
1,Knights of the Rainbow
1,Ironman Football
1,Kippit
1,Overboard
1,Rubik's Race
1,Double Decker
0,What's That on My Head?
1,Alles Futsch
1,MLB Showdown
1,The Bottle Imp
1,We the People
3,25 Words or Less
1,Change!
1,Swashbuckler: A Game of Swordplay and Derring-do
1,Quoridor
1,Business
1,War and Peace
2,Royal Tank Corps
1,Q-Turn
1,Double Quick
1,Daytona 500
0,Cloud 9
0,Elixir
1,River Dragons
0,Formula Motor Racing
3,Blindside
1,The Stock Car Championship Racing Card Game
1,Hera and Zeus
2,American Megafauna
0,Oodles
1,Deadlands: Doomtown Range Wars
1,Shipwrecked
1,Bosworth
1,Pirate's Plunder
1,Mystick Domination
0,Vox Populi
0,Thieves of Bagdad
1,Fairy Meat
1,Zero Down
0,X-Net
1,Shit!
1,Castle
0,Münchhausen
0,Riffifi
1,Where's Bob's Hat?
1,Siege
1,Shift
1,Quackshot
1,Stump
1,Refugium
0,Sternenhimmel
1,Plague & Pestilence
2,Starship Troopers
1,Bull Run: The First Major Battle of the American Civil War
1,Star Traders
2,J.U.M.P. Into the Unknown
1,4th Dimension
1,Ninja Wars
0,Would You Rather...?
1,X-it!
2,Minion Hunter
1,Dune
1,Quarto
1,Timeline
1,Monopoly: The Card Game
1,Marrakesh
0,Dr. Jekyll & Mr. Hyde
1,Cabale
1,Manchu: The Taiping Rebellion - 1852-1868
0,Dubble Kross
1,Singapore
0,Timbuktu
1,Wizard Kings
1,Fibonacci
0,The Big Idea
0,Conspiracy
0,Gother Than Thou
1,HeroQuest
1,Battle Masters
1,A House Divided: War Between the States 1861-65
1,Wabbit Wampage
1,Roman Civil War
1,Montgolfière
1,Caesar in Gallia: Conquest on the Ancient Frontier
1,Frederick the Great: The Campaigns of The Soldier King 1756-1759
1,When Tigers Fight
1,Holy War: Afghanistan
1,Dragons of Glory
1,Snit's Revenge!
1,Elfenroads
1,Blood Bowl (Third Edition)
1,Nuclear War
1,Talisman
1,Escape from Colditz
1,Pizza Party
1,Galaxy: The Dark Ages
1,Tyranno Ex
1,Fast Food Franchise
2,Oregon Trail
1,Over the Edge
1,The Uncanny X-Men Alert Adventure Game
1,Chill: Black Morn Manor
1,Triple Threat Baseball!
2,Chinese Civil War: 1946-1949
1,The Sun Never Sets: Three Campaigns of the British Empire
1,Breakout: Normandy
1,Escape from New York
1,Don't Make Me Laugh
1,Don't Make Me Laugh Jr.
1,Strange But True?
3,Hollywood's Reel Schpeel
0,San Francisco
1,Matheeno
1,Ultimate Soccer of America
1,Rio Grande:  The Battle of Valverde
1,Trajan
1,Germania
3,Wicked Words
1,War of Resistance
1,"The Game of France, 1940: German Blitzkrieg in the West"
1,Bitter Woods: The Battle of the Bulge
1,Trax
1,Dutch Mountains
1,Shocks & Scares
1,Minos
1,Maul of America
1,Panzerkrieg: von Manstein & HeeresGruppe Süd
1,Domain
2,Thunder at Cassino
0,Black Vienna
3,Lunatix Loop
1,Balmy Balloonists
2,Turning Point: Stalingrad
1,Battle Line
0,The Great Brain Robbery
1,Formula C Minus
1,Mad Gab
1,Space Walk
1,Regatta
1,Keywood
1,Keytown
1,Star Trek Red Alert!
1,Loot
1,Kings and Castles
1,Ausbrecher AG
0,Beim Zeus!
1,Buddel Bande
0,Die Tafelrunde
3,Remmi Demmi
1,Auction America: The Trivia Game for Any Collector
1,Big Battle
0,Tabloid Teasers
0,"Win, Place & Show"
2,Letter Head
1,Discretion
1,Dog Eat Dog
1,Maxi Bour$e
0,Palermo
2,Tales of the Arabian Nights
1,Focus
1,Terra Turrium
0,Löwendynastie
1,Megiddo
1,Yahtzee Deluxe Poker
1,Foil
1,Dragonlance
0,Shanghai Trader
1,Flucht aus Mangrovia
1,Ace of Aces: Handy Rotary Series
1,The Hills Rise Wild!
1,Camlyn's Destiny
1,Crimean War Battles
1,Taipei: China Invades
1,Dragonhunt
1,Thunder Road
1,Buffy the Vampire Slayer: The Game
0,West Riding
1,Pipeline: The Oil Game
1,Amoeba
1,Rummikub
1,Goosebumps: Terror in the Graveyard Game
1,Aquarius
2,Chrononauts
0,2038: Tycoons of the Asteroid Belt
0,Quacksalbe
1,Axiom
1,La Trel
1,Carcassonne
1,The Lord of the Rings
1,Hijara
1,Screaming Eagles
1,Cartagena
1,Attila
2,Wizards
1,Battle of the Bands
1,FIB-OR-NOT?
0,Schrille Stille
1,For the People
1,Chronology
0,Election
1,New England Railways
1,Corsairs
0,Razzia
1,Circus Minimus
0,Mausoleum
1,Feudal
0,Tip Tap
1,Golf Masters
1,Pop Belly
3,...und tschüss!
0,Doge
1,Java
1,"New York, New York"
1,Titanic: Der Mythos
0,Blindes Huhn
1,Illuminati
1,Scotland the Brave
